"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3ODOP6T3ASEOHD9EVK04JQLWM4I24W","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3SKEMFQBZ4ZN3EY0MV1MPIIIBCKK8K","A2SSC9PR4KPNPQ","Approved","Tue Jun 20 17:28:25 PDT 2017","Tue Jun 20 17:35:02 PDT 2017","Fri Jun 23 17:35:02 PDT 2017","Thu Jun 22 00:22:07 PDT 2017","","","397","100% (44/44)","100% (44/44)","100% (44/44)","0","What did you think about The Bourne Identity?","I'm sure they will focus on a good story like the original","Probably one of my all time favorite movies.","I love Matt Damon","I saw the behind the scenes of how they make it, and they put a lot of detail into those fight scenes","The whole trilogy was good, but then it started to go downhill a bit when they introducted jeremy renner.","Yea, the bourne legacy was a bit weird.","And the newest Bourne Film was a bit lackluster too unfortunatly","I agree, the original 3 films were so good, that my expectations were probably just too high.","Here's hoping they can figure out a way to get that quality back.","x",""
"3ODOP6T3ASEOHD9EVK04JQLWM4I24W","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3YZ8UPK3VUG3IDTPXLLTXRNZ3WIUCG","APF1EAZT104LQ","Approved","Wed Jun 21 12:44:14 PDT 2017","Wed Jun 21 12:45:25 PDT 2017","Sat Jun 24 12:45:25 PDT 2017","Thu Jun 22 00:22:07 PDT 2017","","","71","100% (194/194)","100% (187/187)","100% (179/179)","0","Did you ever see Rear Window?","Anthony Perkins was great in that.","Yes and I loved it.","Did you like James Stewart in it?","Yes and I also liked The Simpsons rendition of it too.","Who directed Rear Window?","Alfred Hitchcock","Oh, that figures. He makes amazing suspense movies.","Did you ever see Psycho?","Yes and loved it.","x",""
"3INZSNUD80KCHTD694GCWHNG5NL9D8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","33NF62TLXKWCNVUJDZYDE8RWRJKKJ2","A1ZCW9H86VFIBE","Approved","Mon Jun 19 10:45:53 PDT 2017","Mon Jun 19 10:48:47 PDT 2017","Thu Jun 22 10:48:47 PDT 2017","Thu Jun 22 00:21:55 PDT 2017","","","174","100% (114/114)","100% (114/114)","100% (84/84)","0","Have you heard of the Annabelle horror franchise?","I believe it! The story behind the doll might be scarier than the doll","I have. They're the movies about the doll, right?","Yes! A new one just came out recently called Annabelle: Creation.","Is Lulu Wilson in the movie?","She is. She plays Linda in the film.","How is this movie related to the other Annabelle movies?","It is a prequel. It tells the story behind the doll.","Is it scarier than the last film?","That's what all of the early reviews say.","x",""
"3INZSNUD80KCHTD694GCWHNG5NL9D8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","379J5II41PAFWLQ9KYZNWSRJBG9LEB","A1CF6U3GF7DZEJ","Approved","Wed Jun 21 07:32:55 PDT 2017","Wed Jun 21 07:37:35 PDT 2017","Sat Jun 24 07:37:35 PDT 2017","Thu Jun 22 00:21:55 PDT 2017","","","280","100% (117/117)","100% (107/107)","100% (96/96)","0","I just saw Inception.","Neat.  I might watch it.","I never saw it.  Who's in it?","Leonardo DiCaprio, Ellen Page, Tom Berenger.","I loved Ellen Page in Juno.","Yes, she was fun in that one.","Who directed the movie?","Christopher Nolan.","What's the movie about?","DiCaprio gets secrets by getting in people's dreams.","x",""
"3INZSNUD80KCHTD694GCWHNG5NL9D8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3A7Y0R2P2PII7VTQCID242ZYO6RXJP","A3GNQDFPZALU92","Submitted","Fri Jun 23 06:30:01 PDT 2017","Fri Jun 23 06:36:54 PDT 2017","Mon Jun 26 06:36:54 PDT 2017","","","","413","100% (9/9)","100% (3/3)","0% (0/0)","0","Do you like Steven Spielberg movies?","I suppose. A science fiction thriller, for sure.","I do. I'm a big fan of thrillers so I like his thrillers the best.","Oh really? Like which ones?","Well, he did a TV movie called Duel a long time ago with Dennis Weaver. It was one of his first films.","Is that the one about the guy being chased by the evil truck?","That's the one, for sure. Pretty suspenseful. Also a good reminder to keep your road rage in check.","And I think Catch Me If You Can is a thriller too, kind of.","Yeah, I agree. Kind of a thriller/biography.","And War Of The Worlds. Would that qualify?","x",""
"3INZSNUD80KCHTD694GCWHNG5NL9D8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3MAOD8E57R4EQLKBRG5UX9GFXQWNXJ","A2ECRNQ3X5LEXD","Submitted","Fri Jun 23 05:58:35 PDT 2017","Fri Jun 23 06:02:42 PDT 2017","Mon Jun 26 06:02:42 PDT 2017","","","","247","100% (206/206)","100% (173/173)","100% (139/139)","0","Do you like seeing Thriller movies?","It was weird.","Yes.","What one did you see recently?","I saw The Invasion.","Who was in that?","Nicole Kidman.","Was it good.","It was alright.","Yeah the trailer seemed weird.","x",""
"3INZSNUD80KCHTD694GCWHNG5NL9D8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3NGI5ARFTUZ635BV02XF6PH9RGMP18","A42MGR8VOZVA","Approved","Tue Jun 20 18:43:42 PDT 2017","Tue Jun 20 18:49:50 PDT 2017","Fri Jun 23 18:49:50 PDT 2017","Thu Jun 22 00:21:55 PDT 2017","","","368","100% (60/60)","100% (40/40)","100% (40/40)","0","Does anyone want to go see the Mummy this weekend?","Yes, but I still am excited about watching the movie.","I do, but I wasn't sure when it came out in theaters.","I think Tom Cruise plays in it with Sofia Boutella, who plays the Mummy.","Are you going to bring anyone along with us?","Yes, I think my brother wants to see it with us if we go.","How about Friday, we can go around 5pm?","Sounds great, I will call him to let him know. He will be thrilled.","I saw that some of the reviews do not look very good.","Critics can be pretty rough on actors and films.","x",""
"3INZSNUD80KCHTD694GCWHNG5NL9D8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3PJUZCGDJ7A3MIF9IYAXZ9420K498F","A2Z6NL0CTXY0ZB","Approved","Wed Jun 21 15:36:24 PDT 2017","Wed Jun 21 17:10:31 PDT 2017","Sat Jun 24 17:10:31 PDT 2017","Thu Jun 22 00:21:55 PDT 2017","","","5647","97% (32/33)","100% (17/17)","100% (13/13)","0","Strangers on a Train is definitely my favorite Alfred Hitchcock films.","I doubt that.","I don't believe I've heard of that one.","You haven't? You need to check it out. It's very good.","I will. You haven't asked me which Hitchcock film I liked the best.","I can guess. Psycho, right?","Wrong. Rear Window.","Oh, good choice. That's my second favorite.","Psycho's my second favorite Hitchcock film.","I think you'll change your mine after you watch Strangers on a Train with me.","x",""
"3INZSNUD80KCHTD694GCWHNG5NL9D8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3RUIQRXJBCIT2R011KMR9NH3KBDLLX","A1PQ8KNGCVUYYC","Approved","Tue Jun 20 09:21:59 PDT 2017","Tue Jun 20 09:35:11 PDT 2017","Fri Jun 23 09:35:11 PDT 2017","Thu Jun 22 00:21:55 PDT 2017","","","792","100% (11/11)","100% (11/11)","100% (11/11)","0","Do you like to watch Alfred Hitchcock movies?","It looked pretty realistic.  They did a good job for the time period.","I have only seen a few of them.","I have seen a great many that he directed.  He is the master of suspenseful theater.","What is your favorite Alfred Hitchcock thriller?","I don't have a favorite, but I really like ""North by Northwest.""","Is that the one starring Cary Grant?","Yes.  It stars Cary Grant and Eva Marie Saint.  Cary Grant is a victim of mistaken identity, and Eva Marie Saint is mixed up with some bad guys.","I think I have seen that.  Don't they end up at Mt. Rushmore?","Yes, the scenery is spectacular.  I read that the producers were denied access to Mt. Rushmore because of the negative connotations of the movie chase, so they had to film it on a movie lot.","x",""
"3INZSNUD80KCHTD694GCWHNG5NL9D8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3WYGZ5XF3X95MYD90T7R69IJN5VKSM","A39J5RLVDTM6SM","Approved","Tue Jun 20 01:35:14 PDT 2017","Tue Jun 20 01:38:43 PDT 2017","Fri Jun 23 01:38:43 PDT 2017","Thu Jun 22 00:21:55 PDT 2017","","","209","100% (18/18)","100% (14/14)","100% (10/10)","0","Have  you had the  chance to  see  the  Jane doe  movie ?","I might  have to  check that one out  is it in redbox  yet ?","is it  very  suspenseful ?","It is  predictable  but  i think it has  a  few  good  turns .","Is  it  very gory ?","There is one  scene  where  they  cut her open  and pull her  skin  back  thats  pretty  brutal .","Did  she  live thru  that ?","Jane  actually  starts  as a  dead  body in the  mourge .","So its more  about  finding out  who she is ?","Yes and  what  killed her  which  is where the  twist  comes in .","x",""
"3INZSNUD80KCHTD694GCWHNG5NL9D8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3Z4XG4ZF49LTNEX7LEGBFCQK7LYX8L","A2SSC9PR4KPNPQ","Approved","Tue Jun 20 17:23:39 PDT 2017","Tue Jun 20 17:28:24 PDT 2017","Fri Jun 23 17:28:24 PDT 2017","Thu Jun 22 00:21:55 PDT 2017","","","285","100% (44/44)","100% (44/44)","100% (44/44)","0","Can you recommend any good thrillers?","Yes, another classic thriller!","A classic is Silence of The Lambs.","I've never seen it, its good?","Yes, its a really good blend of characters and story.","Anthony Hopkins is one of my favorite actors, so I will check it out.","I liked the sequels too, but the 1st is the best.","I'm excited to see how it lives up to todays standards.","Don't worry, it more than holds up.","Have you seen The Shining?","x",""
"335VBRURDJUH9ZR65ZRW2Z515ZM9E1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","31QNSG6A5SNZ8ZRG31CDLDDW5RF78U","A1CF6U3GF7DZEJ","Approved","Tue Jun 20 11:05:51 PDT 2017","Tue Jun 20 11:12:03 PDT 2017","Fri Jun 23 11:12:03 PDT 2017","Thu Jun 22 00:22:07 PDT 2017","","","372","100% (117/117)","100% (107/107)","100% (96/96)","0","I saw Rear Window last night.","And Jimmy gets the girl!","The original or the reboot?","The original.  Nobody beats Grace Kelly and Jimmy Stewart.","Not to mention Thelma Ritter.  She was a riot.","I liked Raymond Burr as the heavy.","Wendell Corey was ok.","I liked the Hitchcock cameo.","Yes, winding up the clock.","The ending was pretty cool.","x",""
"335VBRURDJUH9ZR65ZRW2Z515ZM9E1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","39LOEL67OTZH7GQT1P9N8W1G0Q138V","A34QZDSTKZ3JO9","Approved","Tue Jun 20 19:03:24 PDT 2017","Tue Jun 20 19:05:57 PDT 2017","Fri Jun 23 19:05:57 PDT 2017","Thu Jun 22 00:22:07 PDT 2017","","","153","100% (183/183)","100% (172/172)","100% (140/140)","0","What was the name of that movie where Collin Farrell was stuck in a phone booth?","I wouldn't be able to do that.","Phone Booth?","Yeah, he was stuck in one.  And if he moved, they would shoot.","No, that's what I'm saying.  The name of it was Phone Booth.","Oh, I get it now.  I feel stupid.","I remember seeing that and being in awe of his acting.","I don't remember it.","Well, I just remember he totally lost his accent.","I'm sure he does that for all his roles.","x",""
"335VBRURDJUH9ZR65ZRW2Z515ZM9E1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3B1NLC6UG0Q37K1YILIIDCLFT6WGPS","A214JTAHTAWUKA","Approved","Wed Jun 21 09:04:32 PDT 2017","Wed Jun 21 09:07:28 PDT 2017","Sat Jun 24 09:07:28 PDT 2017","Thu Jun 22 00:22:07 PDT 2017","","","176","100% (214/214)","100% (174/174)","100% (118/118)","0","I had never noticed how many thriller movies the guy from Broke Back mountain has been in.","The movie feed you bits of info, while keeping you on the edge of your seat. Guessing the motive and ending.","Which guy from that movie?","Jake Gyllenhaal.","He had one last year, with Amy Adams.","Nocturnal Animals, I think it was called.","Yes, did you see it?","I have not got around to seeing it. You?","Yep, it is a classic type thriller.","In what way?","x",""
"335VBRURDJUH9ZR65ZRW2Z515ZM9E1","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3B3WTRP3DCWS03DK2H1WPIRZEG492W","A29AX5O8KL48F8","Approved","Mon Jun 19 17:29:59 PDT 2017","Mon Jun 19 17:35:58 PDT 2017","Thu Jun 22 17:35:58 PDT 2017","Thu Jun 22 00:22:07 PDT 2017","","","359","100% (183/183)","100% (166/166)","100% (151/151)","0","What is your favorite Jake Gyllenhaal thriller movie?","Agreed, overlooked performance and movie in general.","Has he been in many?","I think so.","Like what? I know prisoners but what else really?","Nightcrawler, zodiac,donnie darko,nocturnal animals. life. I am sure there are even more.","Listed liek that he has been in a lot. I would say Donnie Darko or Nightcrawler.","I feel a lot of people overlooked nightcrawler. It was actually a great film.","Jake Gyllenhaal's performance in nightcrawler was oscar worthy in my mind.","I really liked him in that role too. Louis bloom I believe was the character's name. Such a raw performance from jake.","x",""
